brav,勇ᴮ
bravur,炫ᴮ
braĝ,炭ᴮ
braĥin,虫ᴮᴴ̂
bred,养ᴮ
brems,刹
bret,板ᴮ
brez,煮ᴮ
breĉ,裂ᴮ
breĉi,角砾岩
bri,苔ᴮ
brid,勒
brifit,苔植
brig,双帆船
brigad,旅ᴮ
brik,砖
bril,亮ᴮ
briofit,苔植ᴮᴼ
brioni,瓜ᴮ
brisur,标ᴮ
briz,微风
briĝ,桥牌
brod,绣
brog,烫ᴮ
brok,锦
brokant,贩
brokol,菜ᴮᴷ
brom,卤ᴮ
bromeli,草ᴮᴵ
bromid,卤化
bromoform,卤形
bromus,草ᴮˢ
bronk,支ᴮ
bronkit,支炎
bronkoskop,支镜
bronkoskopi,支镜ᴮᴵ
bronz,青铜
bros,刷
brosm,鱼ᴮᴹ
brov,眉
broŝur,册ᴮ
bru,噪
brul,燃
brum,雾ᴮ
brun,褐
brunel,草ᴮᴺ
brunfelsi,木ᴮᶠ
brusk,暴躁
brusoneti,木ᴮᴼ
brust,胸
brut,畜
brutal,暴ᴮ
bu,浮
bub,顽
bubal,水牛
bucer,鸟ᴮᶜ
bud,棚
buda,佛ᴮᴬ
budh,佛
budle,木ᴮᴰ
budĝet,预算ᴮᴰ
buf,蛤蟆
bufag,鸟ᴮᶠ
bufed,台ᴮ
bufon,丑ᴮ
bufr,缓冲
buftalm,菊ᴮᶠ
bugenvil,木ᴮⱽ
bugr,肛交ᴮ
buk,扣ᴮᴷ
bukan,熏
buked,束ᴮ
bukl,卷ᴮ
bukorak,鸟ᴮᴷ
buks,黄杨
bul,团ᴮ
bulb,球ᴮ
bulbit,球炎
buljon,高汤
bulk,包ᴮ
bulten,报ᴮ
bulvard,道ᴮ
bum,帆杆
bungar,蛇ᴮᴺ
bunt,彩
bupleŭr,伞ᴮ
buprest,虫ᴮᵀ
